SESSION; TIME;RPM;THROT;L U SP;L D SP;TAR LB;TRAC %;SLIP%;
443 ;0:02.88 ;1576 ;0 ;13.4 ;7.6 ;0.850 ;0 ;-43 ;
443 ;0:02.89 ;1576 ;0 ;13.4 ;7.6 ;0.850 ;0 ;-43 ;
443 ;0:02.90 ;1511 ;0 ;13.1 ;7.3 ;0.850 ;0 ;-44 ;
443 ;0:02.91 ;1511 ;0 ;13.1 ;7.3 ;0.850 ;0 ;-44 ;
443 ;0:02.92 ;1527 ;0 ;13.1 ;7.4 ;0.850 ;0 ;-43 ;
443 ;0:02.93 ;1527 ;0 ;13.4 ;7.4 ;0.850 ;0 ;-44 ;
443 ;0:02.94 ;1548 ;0 ;13.4 ;7.5 ;0.850 ;0 ;-44 ;
443 ;0:02.95 ;1548 ;0 ;14.2 ;7.5 ;0.850 ;0 ;-47 ;
443 ;0:02.96 ;1498 ;0 ;14.2 ;7.2 ;0.850 ;0 ;-49 ;
443 ;0:02.97 ;1498 ;0 ;12.9 ;7.2 ;0.850 ;0 ;-44 ;
443 ;0:02.98 ;1539 ;0 ;12.9 ;7.4 ;0.850 ;0 ;-42 ;
443 ;0:02.99 ;1539 ;0 ;14.1 ;7.4 ;0.850 ;0 ;-47 ;
443 ;0:03.00 ;1639 ;0 ;14.1 ;7.9 ;0.850 ;0 ;-43 ;
443 ;0:03.01 ;1639 ;0 ;13.7 ;7.9 ;0.850 ;0 ;-42 ;
443 ;0:03.02 ;1631 ;0 ;13.7 ;7.9 ;0.850 ;0 ;-42 ;
443 ;0:03.03 ;1634 ;0 ;13.9 ;7.9 ;0.850 ;0 ;-43 ;
443 ;0:03.04 ;1634 ;0 ;13.9 ;7.9 ;0.850 ;0 ;-43 ;
443 ;0:03.05 ;1624 ;0 ;13.9 ;7.8 ;0.850 ;0 ;-43 ;
443 ;0:03.06 ;1624 ;0 ;13.8 ;7.8 ;0.850 ;0 ;-43 ;
443 ;0:03.07 ;1684 ;0 ;13.8 ;8.1 ;0.850 ;0 ;-41 ;
443 ;0:03.08 ;1684 ;0 ;14.1 ;8.1 ;0.850 ;0 ;-42 ;
443 ;0:03.09 ;1717 ;0 ;14.1 ;8.3 ;0.850 ;0 ;-41 ;
443 ;0:03.10 ;1717 ;0 ;14.5 ;8.3 ;0.850 ;0 ;-42 ;
443 ;0:03.11 ;1728 ;0 ;14.5 ;8.4 ;0.850 ;0 ;-42 ;
443 ;0:03.12 ;1748 ;0 ;14.8 ;8.4 ;0.850 ;0 ;-43 ;
443 ;0:03.13 ;1748 ;0 ;14.8 ;8.4 ;0.850 ;0 ;-43 ;
443 ;0:03.14 ;1726 ;0 ;14.6 ;8.3 ;0.850 ;0 ;-43 ;
443 ;0:03.15 ;1726 ;0 ;14.6 ;8.3 ;0.850 ;0 ;-43 ;
443 ;0:03.16 ;1739 ;0 ;15.1 ;8.4 ;0.850 ;0 ;-44 ;
443 ;0:03.17 ;1739 ;0 ;15.1 ;8.4 ;0.850 ;0 ;-44 ;
443 ;0:03.18 ;1789 ;0 ;14.9 ;8.6 ;0.850 ;0 ;-42 ;
443 ;0:03.19 ;1846 ;0 ;14.9 ;8.9 ;0.850 ;0 ;-40 ;
443 ;0:03.20 ;1846 ;0 ;14.9 ;8.9 ;0.850 ;0 ;-40 ;
443 ;0:03.21 ;1901 ;0 ;14.9 ;9.2 ;0.850 ;0 ;-38 ;
443 ;0:03.22 ;1901 ;0 ;15.4 ;9.2 ;0.850 ;0 ;-40 ;
443 ;0:03.23 ;1888 ;0 ;15.4 ;9.1 ;0.850 ;0 ;-40 ;
443 ;0:03.24 ;1902 ;0 ;15.9 ;9.2 ;0.850 ;0 ;-42 ;
443 ;0:03.25 ;1902 ;0 ;15.9 ;9.2 ;0.850 ;0 ;-42 ;
443 ;0:03.26 ;1976 ;0 ;15.3 ;9.6 ;0.850 ;0 ;-37 ;
443 ;0:03.27 ;2065 ;0 ;15.9 ;10.0 ;0.850 ;0 ;-37 ;
443 ;0:03.28 ;2065 ;0 ;15.9 ;10.0 ;0.850 ;0 ;-37 ;
443 ;0:03.29 ;2095 ;0 ;15.9 ;10.1 ;0.850 ;0 ;-36 ;
443 ;0:03.30 ;2082 ;0 ;15.9 ;10.1 ;0.850 ;0 ;-36 ;
443 ;0:03.31 ;2082 ;0 ;15.9 ;10.1 ;0.850 ;0 ;-36 ;
443 ;0:03.32 ;2045 ;0 ;15.9 ;9.9 ;0.850 ;0 ;-37 ;
443 ;0:03.33 ;2084 ;0 ;16.2 ;10.1 ;0.850 ;0 ;-37 ;
443 ;0:03.34 ;2084 ;0 ;16.2 ;10.1 ;0.850 ;0 ;-37 ;
443 ;0:03.35 ;2157 ;0 ;16.9 ;10.4 ;0.850 ;0 ;-38 ;
443 ;0:03.36 ;2206 ;0 ;16.9 ;10.7 ;0.850 ;0 ;-36 ;
443 ;0:03.37 ;2206 ;0 ;15.6 ;10.9 ;0.850 ;0 ;-30 ;
443 ;0:03.38 ;2258 ;0 ;16.6 ;10.9 ;0.850 ;0 ;-34 ;
443 ;0:03.39 ;2255 ;0 ;16.6 ;10.9 ;0.850 ;0 ;-34 ;
443 ;0:03.40 ;2267 ;0 ;16.5 ;11.0 ;0.850 ;0 ;-33 ;
443 ;0:03.41 ;2267 ;0 ;16.5 ;11.2 ;0.850 ;0 ;-32 ;
443 ;0:03.42 ;2305 ;0 ;16.0 ;11.2 ;0.850 ;0 ;-30 ;
443 ;0:03.43 ;2352 ;0 ;16.0 ;11.4 ;0.850 ;0 ;-28 ;
443 ;0:03.44 ;2407 ;0 ;16.1 ;11.7 ;0.850 ;0 ;-27 ;
443 ;0:03.45 ;2460 ;0 ;16.1 ;11.9 ;0.850 ;0 ;-26 ;
443 ;0:03.46 ;2460 ;0 ;17.0 ;11.9 ;0.850 ;0 ;-30 ;
443 ;0:03.47 ;2465 ;0 ;17.0 ;11.9 ;0.850 ;0 ;-30 ;
443 ;0:03.48 ;2486 ;0 ;16.4 ;12.0 ;0.850 ;0 ;-26 ;
443 ;0:03.49 ;2540 ;0 ;17.3 ;12.3 ;0.850 ;0 ;-28 ;
443 ;0:03.50 ;2599 ;0 ;17.3 ;12.6 ;0.850 ;0 ;-27 ;
443 ;0:03.51 ;2599 ;0 ;16.8 ;12.9 ;0.850 ;0 ;-23 ;
443 ;0:03.52 ;2658 ;0 ;16.8 ;12.9 ;0.850 ;0 ;-23 ;
443 ;0:03.53 ;2692 ;0 ;17.4 ;13.0 ;0.850 ;0 ;-25 ;
443 ;0:03.54 ;2709 ;0 ;17.0 ;13.1 ;0.850 ;0 ;-22 ;
443 ;0:03.55 ;2697 ;0 ;17.0 ;13.1 ;0.850 ;0 ;-22 ;
443 ;0:03.56 ;2690 ;0 ;16.7 ;13.0 ;0.850 ;0 ;-22 ;
443 ;0:03.57 ;2727 ;0 ;16.7 ;13.2 ;0.850 ;0 ;-20 ;
443 ;0:03.58 ;2781 ;0 ;16.7 ;13.5 ;0.850 ;0 ;-19 ;
443 ;0:03.59 ;2832 ;0 ;16.7 ;13.7 ;0.850 ;0 ;-17 ;
443 ;0:03.60 ;2878 ;0 ;17.9 ;13.9 ;0.850 ;0 ;-22 ;
443 ;0:03.61 ;2870 ;0 ;17.4 ;13.9 ;0.850 ;0 ;-20 ;
443 ;0:03.62 ;2870 ;0 ;17.4 ;13.9 ;0.850 ;0 ;-20 ;
443 ;0:03.63 ;2871 ;0 ;17.4 ;13.9 ;0.850 ;0 ;-20 ;
443 ;0:03.64 ;2881 ;0 ;17.4 ;14.0 ;0.850 ;0 ;-19 ;
443 ;0:03.65 ;2909 ;0 ;18.2 ;14.1 ;0.850 ;0 ;-22 ;
443 ;0:03.66 ;2952 ;0 ;17.5 ;14.3 ;0.850 ;0 ;-18 ;
443 ;0:03.67 ;2986 ;0 ;17.5 ;14.5 ;0.850 ;0 ;-17 ;
443 ;0:03.68 ;3025 ;0 ;18.1 ;14.7 ;0.850 ;0 ;-18 ;
443 ;0:03.69 ;3040 ;0 ;18.1 ;14.7 ;0.850 ;0 ;-18 ;
443 ;0:03.70 ;3029 ;0 ;18.3 ;14.7 ;0.850 ;0 ;-19 ;
443 ;0:03.71 ;3031 ;0 ;17.5 ;14.7 ;0.850 ;0 ;-16 ;
443 ;0:03.72 ;3044 ;0 ;17.5 ;14.7 ;0.850 ;0 ;-16 ;
443 ;0:03.73 ;3078 ;0 ;18.2 ;14.9 ;0.850 ;0 ;-18 ;
443 ;0:03.74 ;3117 ;0 ;18.2 ;15.1 ;0.850 ;0 ;-17 ;
443 ;0:03.75 ;3145 ;0 ;18.1 ;15.2 ;0.850 ;0 ;-16 ;
443 ;0:03.76 ;3168 ;0 ;17.8 ;15.5 ;0.850 ;0 ;-12 ;
443 ;0:03.77 ;3204 ;0 ;17.8 ;15.5 ;0.850 ;0 ;-12 ;
443 ;0:03.78 ;3211 ;0 ;17.6 ;15.6 ;0.850 ;0 ;-11 ;
443 ;0:03.79 ;3228 ;0 ;18.9 ;15.6 ;0.850 ;0 ;-17 ;
443 ;0:03.80 ;3270 ;0 ;18.9 ;15.8 ;0.850 ;0 ;-16 ;
443 ;0:03.81 ;3308 ;0 ;18.1 ;16.0 ;0.850 ;0 ;-11 ;
443 ;0:03.82 ;3336 ;0 ;18.1 ;16.2 ;0.850 ;0 ;-10 ;
443 ;0:03.83 ;3374 ;0 ;18.5 ;16.4 ;0.850 ;0 ;-11 ;
443 ;0:03.84 ;3393 ;0 ;18.7 ;16.4 ;0.850 ;0 ;-12 ;
443 ;0:03.85 ;3423 ;0 ;18.7 ;16.6 ;0.850 ;0 ;-11 ;
443 ;0:03.86 ;3451 ;0 ;18.5 ;16.7 ;0.850 ;0 ;-9 ;
443 ;0:03.87 ;3489 ;0 ;18.7 ;16.9 ;0.850 ;0 ;-9 ;
443 ;0:03.88 ;3494 ;0 ;18.7 ;16.9 ;0.850 ;0 ;-9 ;
443 ;0:03.89 ;3498 ;0 ;18.5 ;17.0 ;0.850 ;0 ;-8 ;
443 ;0:03.90 ;3517 ;0 ;18.5 ;17.0 ;0.850 ;0 ;-8 ;
443 ;0:03.91 ;3557 ;0 ;18.5 ;17.2 ;0.850 ;0 ;-7 ;
443 ;0:03.92 ;3585 ;0 ;19.1 ;17.4 ;0.850 ;0 ;-8 ;
443 ;0:03.93 ;3634 ;0 ;19.1 ;17.6 ;0.850 ;0 ;-7 ;
443 ;0:03.94 ;3665 ;0 ;18.7 ;17.8 ;0.850 ;0 ;-4 ;
443 ;0:03.95 ;3695 ;0 ;19.2 ;17.9 ;0.850 ;0 ;-6 ;
443 ;0:03.96 ;3721 ;0 ;19.2 ;18.0 ;0.850 ;0 ;-6 ;
443 ;0:03.97 ;3753 ;0 ;19.4 ;18.4 ;0.850 ;0 ;-5 ;
443 ;0:03.98 ;3835 ;0 ;18.7 ;18.6 ;0.850 ;0 ;0 ;
443 ;0:03.99 ;3839 ;0 ;18.7 ;18.6 ;0.850 ;0 ;0 ;
443 ;0:04.00 ;3842 ;0 ;19.9 ;18.6 ;0.850 ;0 ;-6 ;
443 ;0:04.01 ;3925 ;0 ;19.7 ;19.0 ;0.850 ;0 ;-3 ;
443 ;0:04.02 ;3959 ;0 ;19.7 ;19.2 ;0.850 ;0 ;-2 ;
443 ;0:04.03 ;3991 ;0 ;18.7 ;19.4 ;0.850 ;0 ;3 ;
443 ;0:04.04 ;4002 ;0 ;20.3 ;19.3 ;0.850 ;0 ;-4 ;
443 ;0:04.05 ;3940 ;0 ;20.3 ;19.1 ;0.850 ;0 ;-5 ;
443 ;0:04.06 ;3944 ;0 ;19.2 ;19.1 ;0.850 ;0 ;0 ;
443 ;0:04.07 ;3977 ;0 ;19.0 ;19.4 ;0.850 ;0 ;2 ;
443 ;0:04.08 ;4031 ;0 ;19.0 ;19.5 ;0.850 ;0 ;2 ;
443 ;0:04.09 ;4067 ;0 ;19.4 ;19.7 ;0.850 ;0 ;1 ;
443 ;0:04.10 ;4083 ;0 ;19.8 ;19.7 ;0.850 ;0 ;0 ;
443 ;0:04.11 ;4027 ;0 ;19.8 ;19.5 ;0.850 ;0 ;-1 ;
443 ;0:04.12 ;4030 ;0 ;19.6 ;19.5 ;0.850 ;0 ;0 ;
443 ;0:04.13 ;4073 ;0 ;19.5 ;19.9 ;0.850 ;0 ;2 ;
443 ;0:04.14 ;4137 ;0 ;19.5 ;20.1 ;0.850 ;0 ;3 ;
443 ;0:04.15 ;4135 ;0 ;20.4 ;20.1 ;0.850 ;0 ;-1 ;
443 ;0:04.16 ;4121 ;0 ;19.2 ;20.0 ;0.850 ;0 ;4 ;
443 ;0:04.17 ;4099 ;0 ;19.2 ;19.9 ;0.850 ;0 ;3 ;
443 ;0:04.18 ;4093 ;0 ;20.5 ;19.8 ;0.850 ;0 ;-3 ;
443 ;0:04.19 ;4162 ;0 ;19.3 ;20.2 ;0.850 ;0 ;4 ;
443 ;0:04.20 ;4197 ;0 ;19.3 ;20.4 ;0.850 ;0 ;5 ;
443 ;0:04.21 ;4150 ;0 ;20.4 ;20.1 ;0.850 ;0 ;-1 ;
443 ;0:04.22 ;4133 ;0 ;20.5 ;20.0 ;0.850 ;0 ;-2 ;
443 ;0:04.23 ;4117 ;0 ;20.5 ;20.0 ;0.850 ;0 ;-2 ;
443 ;0:04.24 ;4157 ;0 ;20.0 ;20.2 ;0.850 ;0 ;1 ;
443 ;0:04.25 ;4172 ;0 ;20.6 ;20.2 ;0.850 ;0 ;-1 ;
443 ;0:04.26 ;4183 ;0 ;20.6 ;20.3 ;0.850 ;0 ;-1 ;
443 ;0:04.27 ;4172 ;0 ;20.8 ;20.2 ;0.850 ;0 ;-2 ;
443 ;0:04.28 ;4167 ;0 ;20.1 ;20.2 ;0.850 ;0 ;0 ;
443 ;0:04.29 ;4164 ;0 ;20.1 ;20.2 ;0.850 ;0 ;0 ;
443 ;0:04.30 ;4181 ;0 ;20.7 ;20.3 ;0.850 ;0 ;-1 ;
443 ;0:04.31 ;4176 ;0 ;21.2 ;20.3 ;0.850 ;0 ;-4 ;
443 ;0:04.32 ;4211 ;0 ;20.2 ;20.4 ;0.850 ;0 ;0 ;
443 ;0:04.33 ;4213 ;0 ;20.2 ;20.4 ;0.850 ;0 ;0 ;
443 ;0:04.34 ;4175 ;0 ;20.4 ;20.2 ;0.850 ;0 ;0 ;
443 ;0:04.35 ;4138 ;0 ;20.4 ;20.1 ;0.850 ;0 ;-1 ;
443 ;0:04.36 ;4129 ;0 ;20.4 ;20.0 ;0.850 ;0 ;-1 ;
443 ;0:04.37 ;4065 ;0 ;21.1 ;19.7 ;0.850 ;0 ;-6 ;
443 ;0:04.38 ;4040 ;0 ;20.4 ;19.6 ;0.850 ;0 ;-3 ;
443 ;0:04.39 ;4023 ;0 ;20.4 ;19.5 ;0.850 ;0 ;-4 ;
443 ;0:04.40 ;3990 ;0 ;21.1 ;19.3 ;0.850 ;0 ;-8 ;
443 ;0:04.41 ;3970 ;0 ;21.2 ;19.3 ;0.850 ;0 ;-8 ;
443 ;0:04.42 ;3934 ;0 ;20.5 ;19.1 ;0.850 ;0 ;-6 ;
443 ;0:04.43 ;3864 ;0 ;20.5 ;18.7 ;0.850 ;0 ;-8 ;
443 ;0:04.44 ;3841 ;0 ;21.8 ;18.6 ;0.850 ;0 ;-14 ;
443 ;0:04.45 ;3839 ;0 ;21.1 ;18.6 ;0.850 ;0 ;-11 ;
443 ;0:04.46 ;3830 ;0 ;21.1 ;18.6 ;0.850 ;0 ;-11 ;
443 ;0:04.47 ;3797 ;0 ;21.9 ;18.4 ;0.850 ;0 ;-15 ;
443 ;0:04.48 ;3752 ;0 ;20.0 ;18.2 ;0.850 ;0 ;-9 ;
443 ;0:04.49 ;3701 ;0 ;20.9 ;17.9 ;0.850 ;0 ;-14 ;
443 ;0:04.50 ;3669 ;0 ;20.9 ;17.8 ;0.850 ;0 ;-14 ;
443 ;0:04.51 ;3697 ;0 ;21.4 ;17.9 ;0.850 ;0 ;-16 ;
443 ;0:04.52 ;3704 ;0 ;21.7 ;18.0 ;0.850 ;0 ;-17 ;
443 ;0:04.53 ;3706 ;0 ;21.6 ;18.0 ;0.850 ;0 ;-16 ;
443 ;0:04.54 ;3631 ;0 ;21.6 ;17.6 ;0.850 ;0 ;-18 ;
443 ;0:04.55 ;3616 ;0 ;21.8 ;17.5 ;0.850 ;0 ;-19 ;
443 ;0:04.56 ;3619 ;0 ;21.3 ;17.5 ;0.850 ;0 ;-17 ;
443 ;0:04.57 ;3639 ;0 ;21.3 ;17.6 ;0.850 ;0 ;-17 ;
443 ;0:04.58 ;3636 ;0 ;22.4 ;17.6 ;0.850 ;0 ;-21 ;
443 ;0:04.59 ;3618 ;0 ;21.9 ;17.5 ;0.850 ;0 ;-20 ;
443 ;0:04.60 ;3557 ;0 ;22.0 ;17.2 ;0.850 ;0 ;-21 ;
443 ;0:04.61 ;3551 ;0 ;22.0 ;17.2 ;0.850 ;0 ;-21 ;
443 ;0:04.62 ;3533 ;0 ;22.0 ;17.1 ;0.850 ;0 ;-22 ;
443 ;0:04.63 ;3531 ;0 ;21.3 ;17.1 ;0.850 ;0 ;-19 ;
443 ;0:04.64 ;3541 ;0 ;21.2 ;17.2 ;0.850 ;0 ;-18 ;
443 ;0:04.65 ;3530 ;0 ;21.2 ;17.1 ;0.850 ;0 ;-19 ;
443 ;0:04.66 ;3509 ;0 ;21.5 ;17.0 ;0.850 ;0 ;-20 ;
443 ;0:04.67 ;3497 ;0 ;23.0 ;17.0 ;0.850 ;0 ;-26 ;
443 ;0:04.68 ;3519 ;0 ;21.4 ;17.1 ;0.850 ;0 ;-20 ;
443 ;0:04.69 ;3509 ;0 ;21.4 ;17.0 ;0.850 ;0 ;-20 ;
443 ;0:04.70 ;3520 ;0 ;22.9 ;17.1 ;0.850 ;0 ;-25 ;
443 ;0:04.71 ;3509 ;0 ;22.6 ;17.0 ;0.850 ;0 ;-24 ;
443 ;0:04.72 ;3477 ;0 ;21.6 ;16.9 ;0.850 ;0 ;-21 ;
443 ;0:04.73 ;3450 ;0 ;21.6 ;16.7 ;0.850 ;0 ;-22 ;
443 ;0:04.74 ;3440 ;0 ;22.4 ;16.7 ;0.850 ;0 ;-25 ;
443 ;0:04.75 ;3463 ;0 ;22.0 ;16.8 ;0.850 ;0 ;-23 ;
443 ;0:04.76 ;3475 ;0 ;21.9 ;16.8 ;0.850 ;0 ;-23 ;
443 ;0:04.77 ;3474 ;0 ;21.9 ;16.8 ;0.850 ;0 ;-23 ;
443 ;0:04.78 ;3470 ;0 ;23.1 ;16.8 ;0.850 ;0 ;-27 ;
443 ;0:04.79 ;3445 ;0 ;21.9 ;16.7 ;0.850 ;0 ;-23 ;
443 ;0:04.80 ;3414 ;0 ;22.6 ;16.5 ;0.850 ;0 ;-26 ;
443 ;0:04.81 ;3402 ;0 ;22.6 ;16.5 ;0.850 ;0 ;-26 ;
443 ;0:04.82 ;3411 ;0 ;23.0 ;16.5 ;0.850 ;0 ;-28 ;
443 ;0:04.83 ;3403 ;0 ;22.2 ;16.5 ;0.850 ;0 ;-25 ;
443 ;0:04.84 ;3401 ;0 ;23.4 ;16.5 ;0.850 ;0 ;-29 ;
443 ;0:04.85 ;3404 ;0 ;23.4 ;16.5 ;0.850 ;0 ;-29 ;
443 ;0:04.86 ;3398 ;0 ;23.4 ;16.5 ;0.850 ;0 ;-29 ;
443 ;0:04.87 ;3397 ;0 ;22.1 ;16.5 ;0.850 ;0 ;-25 ;
443 ;0:04.88 ;3383 ;0 ;24.1 ;16.4 ;0.850 ;0 ;-31 ;
443 ;0:04.89 ;3377 ;0 ;22.3 ;16.4 ;0.850 ;0 ;-26 ;
443 ;0:04.90 ;3386 ;0 ;23.0 ;16.4 ;0.850 ;0 ;-28 ;
443 ;0:04.91 ;3353 ;0 ;23.0 ;16.3 ;0.850 ;0 ;-29 ;
443 ;0:04.92 ;3314 ;0 ;21.5 ;16.1 ;0.850 ;0 ;-25 ;
443 ;0:04.93 ;3294 ;0 ;24.1 ;16.0 ;0.850 ;0 ;-33 ;
443 ;0:04.94 ;3258 ;0 ;22.9 ;15.8 ;0.850 ;0 ;-31 ;
443 ;0:04.95 ;3268 ;0 ;22.9 ;15.8 ;0.850 ;0 ;-31 ;
443 ;0:04.96 ;3266 ;0 ;23.4 ;15.8 ;0.850 ;0 ;-32 ;
443 ;0:04.97 ;3246 ;0 ;23.2 ;15.7 ;0.850 ;0 ;-32 ;
443 ;0:04.98 ;3275 ;0 ;23.0 ;15.9 ;0.850 ;0 ;-30 ;
443 ;0:04.99 ;3244 ;0 ;22.9 ;15.7 ;0.850 ;0 ;-31 ;
443 ;0:05.00 ;3196 ;0 ;22.9 ;15.5 ;0.850 ;0 ;-32 ;
443 ;0:05.01 ;3128 ;0 ;23.3 ;15.2 ;0.850 ;0 ;-34 ;
443 ;0:05.02 ;3102 ;0 ;22.5 ;15.0 ;0.850 ;0 ;-33 ;
443 ;0:05.03 ;3109 ;0 ;24.3 ;15.1 ;0.850 ;0 ;-37 ;
443 ;0:05.04 ;3099 ;0 ;24.3 ;15.0 ;0.850 ;0 ;-38 ;
443 ;0:05.05 ;3132 ;0 ;22.6 ;15.2 ;0.850 ;0 ;-32 ;
443 ;0:05.06 ;3125 ;0 ;23.7 ;15.1 ;0.850 ;0 ;-36 ;
443 ;0:05.07 ;3053 ;0 ;23.9 ;14.8 ;0.850 ;0 ;-38 ;
443 ;0:05.08 ;2964 ;0 ;22.9 ;14.4 ;0.850 ;0 ;-37 ;
443 ;0:05.09 ;2920 ;0 ;22.9 ;14.1 ;0.850 ;0 ;-38 ;
443 ;0:05.10 ;2916 ;0 ;23.9 ;14.1 ;0.850 ;0 ;-41 ;
443 ;0:05.11 ;2944 ;0 ;24.3 ;14.3 ;0.850 ;0 ;-41 ;
443 ;0:05.12 ;2957 ;0 ;22.9 ;14.3 ;0.850 ;0 ;-37 ;
443 ;0:05.13 ;3004 ;0 ;24.9 ;14.6 ;0.850 ;0 ;-41 ;
443 ;0:05.14 ;3005 ;0 ;24.9 ;14.6 ;0.850 ;0 ;-41 ;
443 ;0:05.15 ;2951 ;0 ;23.0 ;14.3 ;0.850 ;0 ;-37 ;
443 ;0:05.16 ;2884 ;0 ;23.3 ;14.0 ;0.850 ;0 ;-39 ;
443 ;0:05.17 ;2818 ;0 ;23.4 ;13.7 ;0.850 ;0 ;-41 ;
443 ;0:05.18 ;2796 ;0 ;24.2 ;13.5 ;0.850 ;0 ;-44 ;
443 ;0:05.19 ;2813 ;0 ;24.2 ;13.6 ;0.850 ;0 ;-43 ;
443 ;0:05.20 ;2826 ;0 ;23.8 ;13.7 ;0.850 ;0 ;-42 ;
443 ;0:05.21 ;2864 ;0 ;23.9 ;13.9 ;0.850 ;0 ;-41 ;
443 ;0:05.22 ;2864 ;0 ;24.8 ;13.7 ;0.850 ;0 ;-44 ;
443 ;0:05.23 ;2835 ;0 ;23.6 ;13.7 ;0.850 ;0 ;-41 ;
443 ;0:05.24 ;2776 ;0 ;23.5 ;13.4 ;0.850 ;0 ;-42 ;
443 ;0:05.25 ;2742 ;0 ;23.5 ;13.3 ;0.850 ;0 ;-43 ;
443 ;0:05.26 ;2746 ;0 ;23.2 ;13.3 ;0.850 ;0 ;-42 ;
443 ;0:05.27 ;2744 ;0 ;24.2 ;13.3 ;0.850 ;0 ;-45 ;
443 ;0:05.28 ;2752 ;0 ;24.7 ;13.3 ;0.850 ;0 ;-46 ;
443 ;0:05.29 ;2732 ;0 ;23.4 ;13.2 ;0.850 ;0 ;-43 ;
443 ;0:05.30 ;2743 ;0 ;24.4 ;13.3 ;0.850 ;0 ;-45 ;
443 ;0:05.31 ;2695 ;0 ;24.4 ;13.1 ;0.850 ;0 ;-46 ;
443 ;0:05.32 ;2636 ;0 ;24.5 ;12.8 ;0.850 ;0 ;-47 ;
443 ;0:05.33 ;2612 ;0 ;23.8 ;12.6 ;0.850 ;0 ;-47 ;
443 ;0:05.34 ;2612 ;0 ;24.6 ;12.6 ;0.850 ;0 ;-48 ;
443 ;0:05.35 ;2650 ;0 ;25.6 ;12.8 ;0.850 ;0 ;-50 ;
443 ;0:05.36 ;2647 ;0 ;25.6 ;12.8 ;0.850 ;0 ;-50 ;
443 ;0:05.37 ;2640 ;0 ;23.7 ;12.8 ;0.850 ;0 ;-45 ;
443 ;0:05.38 ;2607 ;0 ;24.8 ;12.6 ;0.850 ;0 ;-49 ;
443 ;0:05.39 ;2567 ;0 ;23.3 ;12.4 ;0.850 ;0 ;-46 ;
443 ;0:05.40 ;2528 ;0 ;24.0 ;12.2 ;0.850 ;0 ;-49 ;
443 ;0:05.41 ;2477 ;0 ;24.2 ;12.0 ;0.850 ;0 ;-50 ;
443 ;0:05.42 ;2477 ;0 ;24.2 ;12.0 ;0.850 ;0 ;-50 ;
443 ;0:05.43 ;2469 ;0 ;24.7 ;12.0 ;0.850 ;0 ;-51 ;
443 ;0:05.44 ;2506 ;0 ;24.4 ;12.1 ;0.850 ;0 ;-50 ;
443 ;0:05.45 ;2457 ;0 ;24.6 ;11.9 ;0.850 ;0 ;-51 ;
443 ;0:05.46 ;2401 ;0 ;24.5 ;11.6 ;0.850 ;0 ;-52 ;
443 ;0:05.47 ;2368 ;0 ;25.2 ;11.5 ;0.850 ;0 ;-54 ;
443 ;0:05.48 ;2368 ;0 ;25.2 ;11.5 ;0.850 ;0 ;-54 ;
443 ;0:05.49 ;2338 ;0 ;24.1 ;11.3 ;0.850 ;0 ;-53 ;
443 ;0:05.50 ;2325 ;0 ;25.5 ;11.3 ;0.850 ;0 ;-55 ;
443 ;0:05.51 ;2307 ;0 ;23.3 ;11.2 ;0.850 ;0 ;-51 ;
443 ;0:05.52 ;2307 ;0 ;25.6 ;11.1 ;0.850 ;0 ;-56 ;
443 ;0:05.53 ;2301 ;0 ;24.0 ;11.1 ;0.850 ;0 ;-53 ;
443 ;0:05.54 ;2281 ;0 ;24.0 ;11.0 ;0.850 ;0 ;-54 ;
443 ;0:05.55 ;2218 ;0 ;25.5 ;10.7 ;0.850 ;0 ;-58 ;
443 ;0:05.56 ;2183 ;0 ;25.3 ;10.6 ;0.850 ;0 ;-58 ;
443 ;0:05.57 ;2183 ;0 ;24.8 ;10.6 ;0.850 ;0 ;-57 ;
443 ;0:05.58 ;2178 ;0 ;25.4 ;10.5 ;0.850 ;0 ;-58 ;
443 ;0:05.59 ;2234 ;0 ;26.4 ;10.8 ;0.850 ;0 ;-59 ;
443 ;0:05.60 ;2234 ;0 ;24.2 ;10.8 ;0.850 ;0 ;-55 ;
443 ;0:05.61 ;2184 ;0 ;26.0 ;10.6 ;0.850 ;0 ;-59 ;
443 ;0:05.62 ;2102 ;0 ;26.0 ;10.2 ;0.850 ;0 ;-60 ;
443 ;0:05.63 ;2083 ;0 ;24.7 ;10.1 ;0.850 ;0 ;-59 ;
443 ;0:05.64 ;2083 ;0 ;25.0 ;10.1 ;0.850 ;0 ;-59 ;
443 ;0:05.65 ;2013 ;0 ;25.1 ;9.7 ;0.850 ;0 ;-61 ;
443 ;0:05.66 ;2001 ;0 ;25.7 ;9.7 ;0.850 ;0 ;-62 ;
443 ;0:05.67 ;2001 ;0 ;25.3 ;9.7 ;0.850 ;0 ;-61 ;
443 ;0:05.68 ;2055 ;0 ;25.3 ;9.9 ;0.850 ;0 ;-60 ;
443 ;0:05.69 ;2058 ;0 ;26.1 ;10.0 ;0.850 ;0 ;-61 ;
443 ;0:05.70 ;2058 ;0 ;25.8 ;10.0 ;0.850 ;0 ;-61 ;
443 ;0:05.71 ;2083 ;0 ;25.4 ;10.1 ;0.850 ;0 ;-60 ;
443 ;0:05.72 ;1984 ;0 ;25.5 ;9.6 ;0.850 ;0 ;-62 ;
